date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:04:07	14913/14913	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Nov%202024%2016:47:43%20GMT	https://ftplay.top/wp-content/cache/autoptimize/css/autoptimize_single_151eeedf768c824df78e17d3fa6f275a.css?ver=1719022170	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/cache/autoptimize/css/autoptimize_single_151eeedf768c824df78e17d3fa6f275a493a.css	(from https://ftplay.top/politica-de-privacidade)
14:04:08	87553/87553	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2018%20Oct%202024%2020:23:08%20GMT	https://ftplay.top/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-includes/js/jquery/jquery.minf43b.js	(from https://ftplay.top/politica-de-privacidade)
14:04:08	13577/13577	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2018%20Oct%202024%2020:23:08%20GMT	https://ftplay.top/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://ftplay.top/politica-de-privacidade)
14:04:08	229694/229694	---MCZ	200	added ('OK')	application/json	date:Wed,%2012%20Mar%202025%2017:04:10%20GMT	https://ftplay.top/wp-json/	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-json/index.html	(from https://ftplay.top/politica-de-privacidade)
14:04:08	43678/43678	---MCZ	200	added ('OK')	application/json	date:Wed,%2012%20Mar%202025%2017:04:10%20GMT	https://ftplay.top/wp-json/wp/v2/pages/578	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-json/wp/v2/pages/578.json	(from https://ftplay.top/politica-de-privacidade)
14:04:09	772/772	---M-Z	200	added ('OK')	text/xml	date:Wed,%2012%20Mar%202025%2017:04:10%20GMT	https://ftplay.top/xmlrpc.php?rsd	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/xmlrpc0db0.php	(from https://ftplay.top/politica-de-privacidade)
14:04:09	2243/2243	---M-Z	200	added ('OK')	application/json	date:Wed,%2012%20Mar%202025%2017:04:10%20GMT	https://ftplay.top/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fftplay.top%2Fpolitica-de-privacidade%2F	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-json/oembed/1.0/embed12b2.json	(from https://ftplay.top/politica-de-privacidade)
14:04:09	2440/2440	---M-Z	200	added ('OK')	text/xml	date:Wed,%2012%20Mar%202025%2017:04:10%20GMT	https://ftplay.top/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fftplay.top%2Fpolitica-de-privacidade%2F&format=xml	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-json/oembed/1.0/embedb18e	(from https://ftplay.top/politica-de-privacidade)
14:04:09	1637/1637	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:32%20GMT	https://ftplay.top/wp-content/uploads/2024/01/cropped-Camada-1-1-32x32.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/cropped-Camada-1-1-32x32.png	(from https://ftplay.top/politica-de-privacidade)
14:04:09	21379/21379	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:31%20GMT	https://ftplay.top/wp-content/uploads/2024/01/cropped-Camada-1-1-192x192.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/cropped-Camada-1-1-192x192.png	(from https://ftplay.top/politica-de-privacidade)
14:04:10	19344/19344	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:31%20GMT	https://ftplay.top/wp-content/uploads/2024/01/cropped-Camada-1-1-180x180.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/cropped-Camada-1-1-180x180.png	(from https://ftplay.top/politica-de-privacidade)
14:04:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Mar%202025%2017:04:11%20GMT	https://ftplay.top/?p=578	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/indexa722.html	(from https://ftplay.top/politica-de-privacidade)
14:04:10	4668/4668	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:48%20GMT	https://ftplay.top/wp-content/uploads/2024/01/tv.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/tv.png	(from https://ftplay.top/politica-de-privacidade)
14:04:10	483/483	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:15:25%20GMT	https://ftplay.top/wp-content/plugins/wp-content-copy-protector/images/warning.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/plugins/wp-content-copy-protector/images/warning.png	(from https://ftplay.top/politica-de-privacidade)
14:04:10	2937/2937	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2018%20Oct%202024%2020:14:11%20GMT	https://ftplay.top/wp-content/themes/hello-elementor/assets/js/hello-frontend.min.js?ver=3.0.0	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/themes/hello-elementor/assets/js/hello-frontend.min6e0e.js	(from https://ftplay.top/politica-de-privacidade)
14:04:11	49/49	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2018%20Oct%202024%2020:11:41%20GMT	https://ftplay.top/wp-content/uploads/wpmss/wpmssab.min.js?ver=1704337610	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/wpmss/wpmssab.min1d06.js	(from https://ftplay.top/politica-de-privacidade)
14:04:11	7450/7450	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2028%20Feb%202025%2003:27:43%20GMT	https://ftplay.top/wp-content/plugins/mousewheel-smooth-scroll/js/SmoothScroll.min.js?ver=1.5.1	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/plugins/mousewheel-smooth-scroll/js/SmoothScroll.mincc1a.js	(from https://ftplay.top/politica-de-privacidade)
14:04:11	262866/262866	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Mar%202025%2009:25:53%20GMT	https://ftplay.top/	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/index.html	(from https://ftplay.top/politica-de-privacidade)
14:04:11	181/181	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2018%20Oct%202024%2020:11:41%20GMT	https://ftplay.top/wp-content/uploads/wpmss/wpmss.min.js?ver=1704337610	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/wpmss/wpmss.min1d06.js	(from https://ftplay.top/politica-de-privacidade)
14:04:11	1305/1305	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2013%20Nov%202024%2016:47:43%20GMT	https://ftplay.top/wp-content/cache/autoptimize/js/autoptimize_single_12c857147f85781daf5761b8fabfec0c.js?ver=3.9	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/cache/autoptimize/js/autoptimize_single_12c857147f85781daf5761b8fabfec0c7868.js	(from https://ftplay.top/politica-de-privacidade)
14:04:12	5125/5125	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2018%20Oct%202024%2020:18:15%20GMT	https://ftplay.top/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.7.3	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min1ac1.js	(from https://ftplay.top/politica-de-privacidade)
14:04:12	4997/4997	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2018%20Oct%202024%2020:19:08%20GMT	https://ftplay.top/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.18.3	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/plugins/elementor/assets/js/webpack.runtime.minf3b2.js	(from https://ftplay.top/politica-de-privacidade)
14:04:12	60173/60173	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2018%20Oct%202024%2020:19:04%20GMT	https://ftplay.top/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.18.3	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/plugins/elementor/assets/js/frontend-modules.minf3b2.js	(from https://ftplay.top/politica-de-privacidade)
14:04:12	8171/8171	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2018%20Oct%202024%2020:23:34%20GMT	https://ftplay.top/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://ftplay.top/politica-de-privacidade)
14:04:12	6625/6625	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2018%20Oct%202024%2020:23:33%20GMT	https://ftplay.top/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.14.0	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-includes/js/dist/vendor/regenerator-runtime.min6c85.js	(from https://ftplay.top/politica-de-privacidade)
14:04:13	115127/115127	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2018%20Oct%202024%2020:23:36%20GMT	https://ftplay.top/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://ftplay.top/politica-de-privacidade)
14:04:13	4627/4627	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2018%20Oct%202024%2020:23:27%20GMT	https://ftplay.top/wp-includes/js/dist/hooks.min.js?ver=c6aec9a8d4e5a5d543a1	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-includes/js/dist/hooks.min2ebd.js	(from https://ftplay.top/politica-de-privacidade)
14:04:13	9445/9445	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2018%20Oct%202024%2020:23:27%20GMT	https://ftplay.top/wp-includes/js/dist/i18n.min.js?ver=7701b0c3857f914212ef	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-includes/js/dist/i18n.minf92f.js	(from https://ftplay.top/politica-de-privacidade)
14:04:13	20415/20415	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2018%20Oct%202024%2020:18:12%20GMT	https://ftplay.top/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.7.3	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/plugins/elementor-pro/assets/js/frontend.min1ac1.js	(from https://ftplay.top/politica-de-privacidade)
14:04:14	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2018%20Oct%202024%2020:18:46%20GMT	https://ftplay.top/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://ftplay.top/politica-de-privacidade)
14:04:14	21438/21438	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2018%20Oct%202024%2020:23:09%20GMT	https://ftplay.top/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-includes/js/jquery/ui/core.min3f14.js	(from https://ftplay.top/politica-de-privacidade)
14:04:14	40436/40436	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2018%20Oct%202024%2020:19:04%20GMT	https://ftplay.top/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.18.3	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/plugins/elementor/assets/js/frontend.minf3b2.js	(from https://ftplay.top/politica-de-privacidade)
14:04:14	24213/24213	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2018%20Oct%202024%2020:18:11%20GMT	https://ftplay.top/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.7.3	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min1ac1.js	(from https://ftplay.top/politica-de-privacidade)
14:04:14	3236/3236	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2018%20Oct%202024%2020:18:05%20GMT	https://ftplay.top/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.7.3	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min1ac1.js	(from https://ftplay.top/politica-de-privacidade)
14:04:15	8291/8291	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2018%20Oct%202024%2020:15:20%20GMT	https://ftplay.top/wp-content/plugins/wp-rocket/assets/js/lazyload/17.5/lazyload.min.js	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/plugins/wp-rocket/assets/js/lazyload/17.5/lazyload.min.js	(from https://ftplay.top/politica-de-privacidade)
14:04:15	169449/169449	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Nov%202024%2016:47:43%20GMT	https://ftplay.top/wp-content/cache/autoptimize/css/autoptimize_single_1bc7bd44d54c5d8a3ee93ae73792dda6.css?ver=1729282303&cached=1	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/cache/autoptimize/css/autoptimize_single_1bc7bd44d54c5d8a3ee93ae73792dda6803d.css	(from https://ftplay.top/)
14:04:15	101568/101568	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Mar%202025%2011:55:46%20GMT	https://ftplay.top/politica-de-privacidade/	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/politica-de-privacidade/index.html	(from https://ftplay.top/?p=578)
14:04:16	203192/203192	---MCZ	200	added ('OK')	application/json	date:Wed,%2012%20Mar%202025%2017:04:17%20GMT	https://ftplay.top/wp-json/wp/v2/pages/472	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-json/wp/v2/pages/472.json	(from https://ftplay.top/)
14:04:16	2136/2136	---M-Z	200	added ('OK')	application/json	date:Wed,%2012%20Mar%202025%2017:04:17%20GMT	https://ftplay.top/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fftplay.top%2F	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-json/oembed/1.0/embed5b57.json	(from https://ftplay.top/)
14:04:16	2335/2335	---M-Z	200	added ('OK')	text/xml	date:Wed,%2012%20Mar%202025%2017:04:18%20GMT	https://ftplay.top/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fftplay.top%2F&format=xml	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-json/oembed/1.0/embed0b34	(from https://ftplay.top/)
14:04:16	1657/1657	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:41%20GMT	https://ftplay.top/wp-content/uploads/2024/06/logo-iptv-ftplay.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/06/logo-iptv-ftplay.png	(from https://ftplay.top/)
14:04:16	159933/159933	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Mar%202025%2011:56:05%20GMT	https://ftplay.top/renovacao	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/renovacao.html	(from https://ftplay.top/)
14:04:17	21568/21568	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:08%20GMT	https://ftplay.top/wp-content/uploads/2024/01/Agrupar-3-1.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/Agrupar-3-1.png	(from https://ftplay.top/)
14:04:17	81232/81232	---M--	200	added ('OK')	image/webp	date:Fri,%2018%20Oct%202024%2020:12:40%20GMT	https://ftplay.top/wp-content/uploads/2024/06/IPTV-iPhone-1-633x1024.webp	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/06/IPTV-iPhone-1-633x1024.webp	(from https://ftplay.top/)
14:04:17	94314/94314	---M--	200	added ('OK')	image/webp	date:Fri,%2018%20Oct%202024%2020:12:39%20GMT	https://ftplay.top/wp-content/uploads/2024/06/iPhone-2-IPTV-868x1024.webp	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/06/iPhone-2-IPTV-868x1024.webp	(from https://ftplay.top/)
14:04:17	52339/52339	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:33%20GMT	https://ftplay.top/wp-content/uploads/2024/01/Elipse-1-copiar.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/Elipse-1-copiar.png	(from https://ftplay.top/)
14:04:18	3056/3056	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:10%20GMT	https://ftplay.top/wp-content/uploads/2024/01/Amazon_Prime_Video_logo.svg_.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/Amazon_Prime_Video_logo.svg_.png	(from https://ftplay.top/)
14:04:18	3638/3638	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:10%20GMT	https://ftplay.top/wp-content/uploads/2024/01/BBB20_Pay_per_view.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/BBB20_Pay_per_view.png	(from https://ftplay.top/)
14:04:18	3225/3225	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:11%20GMT	https://ftplay.top/wp-content/uploads/2024/01/Camada-1.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/Camada-1.png	(from https://ftplay.top/)
14:04:18	3199/3199	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:30%20GMT	https://ftplay.top/wp-content/uploads/2024/01/Combate_logo.svg_.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/Combate_logo.svg_.png	(from https://ftplay.top/)
14:04:18	1498/1498	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:33%20GMT	https://ftplay.top/wp-content/uploads/2024/01/ESPN-Logo.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/ESPN-Logo.png	(from https://ftplay.top/)
14:04:19	2585/2585	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:33%20GMT	https://ftplay.top/wp-content/uploads/2024/01/HBO_Max_Logo.svg_.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/HBO_Max_Logo.svg_.png	(from https://ftplay.top/)
14:04:19	2272/2272	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:43%20GMT	https://ftplay.top/wp-content/uploads/2024/01/Logo_A_Fazenda_-_Atual.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/Logo_A_Fazenda_-_Atual.png	(from https://ftplay.top/)
14:04:19	1815/1815	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:43%20GMT	https://ftplay.top/wp-content/uploads/2024/01/logo-telecine-horizontal-1024.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/logo-telecine-horizontal-1024.png	(from https://ftplay.top/)
14:04:19	1436/1436	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:33%20GMT	https://ftplay.top/wp-content/uploads/2024/01/ESPN-Logo-copiar-1.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/ESPN-Logo-copiar-1.png	(from https://ftplay.top/)
14:04:19	84499/84499	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:45%20GMT	https://ftplay.top/wp-content/uploads/2024/06/TELA-01-FTPLAY.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/06/TELA-01-FTPLAY.png	(from https://ftplay.top/)
14:04:20	136656/136656	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:10%20GMT	https://ftplay.top/wp-content/uploads/2024/01/Agrupar-3.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/Agrupar-3.png	(from https://ftplay.top/)
14:04:20	269423/269423	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:48%20GMT	https://ftplay.top/wp-content/uploads/2024/02/ftp.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/02/ftp.png	(from https://ftplay.top/)
14:04:20	19482/19482	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:10%20GMT	https://ftplay.top/wp-content/uploads/2024/01/Agrupar-4.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/Agrupar-4.png	(from https://ftplay.top/)
14:04:20	2882/2882	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:48%20GMT	https://ftplay.top/wp-content/uploads/2024/01/shield-plus-2.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/shield-plus-2.png	(from https://ftplay.top/)
14:04:21	2517/2517	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:29%20GMT	https://ftplay.top/wp-content/uploads/2024/01/carteira-1.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/carteira-1.png	(from https://ftplay.top/)
14:04:21	3708/3708	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:33%20GMT	https://ftplay.top/wp-content/uploads/2024/01/fone-de-ouvido-do-usuario-1.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/fone-de-ouvido-do-usuario-1.png	(from https://ftplay.top/)
14:04:21	27202/27202	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:10%20GMT	https://ftplay.top/wp-content/uploads/2024/01/bort-1024x538.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/01/bort-1024x538.png	(from https://ftplay.top/)
14:04:21	215255/215255	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:11%20GMT	https://ftplay.top/wp-content/uploads/2024/06/computador-teste-iptv.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/06/computador-teste-iptv.png	(from https://ftplay.top/)
14:04:21	18206/18206	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:08%20GMT	https://ftplay.top/wp-content/uploads/2024/06/avaliacoes-iptv.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/06/avaliacoes-iptv.png	(from https://ftplay.top/)
14:04:22	19464/19464	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:42%20GMT	https://ftplay.top/wp-content/uploads/2024/06/otimos-canais-iptv-avaliacao.png	C:/Meus%20Sites/PRIVACIDADE/ftplay.top/wp-content/uploads/2024/06/otimos-canais-iptv-avaliacao.png	(from https://ftplay.top/)
